Date,Feedback,Department,Category,,
2019,"As of now, because I just started and I'm just starting to find out how everything works so I have no suggestions yet.",Mentor,Mentors Helpfullness ,,
2019,"live classrooms, one on one teaching, live quiz, exams. live teaching. natural teaching with based on examples and explanation not just reading the presentation surely we can read on it also. i wish it to be more likely the traditional schools.",Mentor,Mentors Helpfullness ,,
2019,I have no idea.,Mentor,Mentors Helpfullness ,,
2019,"Everything's fine for me. And as of now, I dont have anything to suggest because I'm very satisfied with my stay here at AMA OED.",Mentor,Mentors Helpfullness ,,
2019,Nothing.,Mentor,Mentors Helpfullness ,,
2019,"The areas to improve are 1) when it comes to taking exams specially on financial reports. Do we really need to answer the account names on the sequence as per Prof's answer sheet? On traditional school, my Professors are not specific which comes first as long as we understand the lesson. Although, on your part it is a good skill for us to learn but give us a consideration on that matter. 2) The online buddy should be knowledgeable with regards to the programs and services of AMA OEd; and approachable since we (the students) have many concerns. 3) lastly, to improve the timeline on the subjects enrolled. Fourteen (14) weeks is not enough to finish the eight (8) to seven (7) subjects enrolled it should be lengthen because there are subjects that are too long to read.",Mentor,Mentors Helpfullness ,,
2019,"just a suggestion,, its better if our prof. communicate in Skype if we do not understand .... so we can ask anything related in our subject...",Mentor,Mentors Helpfullness ,,
2019,"So far, I don'r have idea yet. I am still exploring the school so far, and the course",Mentor,Mentors Helpfullness ,,
2019,"I would suggest video lectures must be creative in a way student will not bored listening to the voice presenter. Grade slip takes a long time to generate(you'll need to follow up to much time). if there are problem with the releasing of grades I will be asked to coordinate with the mentor and when I emailed the mentor, I never received any response. so it keep me hanging. took me almost 2 months for my grades to be release.",Mentor,Mentors Helpfullness ,,
2019,"I would suggest video lectures must be creative in a way student will not bored listening to the voice presenter. Grade slip takes a long time to generate(you'll need to follow up to much time). if there are problem with the releasing of grades I will be asked to coordinate with the mentor and when I emailed the mentor, I never received any response. so it keep me hanging. took me almost 2 months for my grades to be release.",Mentor,Mentors Helpfullness ,,
2019,I think one thing you need to improve is the availability of your lesson material. Maybe it would be better if you are going to make it available offline so that whenever we want to study our lessons we can just study anywhere without worrying about internet.,Mentor,Mentors Helpfullness ,,
2019,"1. updating the courses to the newest trends. for example AI, nanodegrees are big trends in the new courses in U.S. 2. more employees to accomodate students abroad.",Mentor,Mentors Helpfullness ,,
2019,"areas on incomplete modules, some typo errors, some proofreading i guess and take cautious on quizzes and exams right answers.",Mentor,Mentors Helpfullness ,,
2019,Please more improve in your calculation in accounting solving. please put every details on how to get the answer or solution. And please send us the answer after we take the quizes or assignment to practice it.,Mentor,Mentors Helpfullness ,,
2019,The customer support and the accuracy of the customer support. Somehow some query are not answered properly and rather than emailing that the email or query was not meant to that depart why not forward it to rightful department without informing the sender as it also cause a lot of thread and we tend to forget what we asked for as it doesnt even show what was the concern we asked during that time.,Mentor,Mentors Helpfullness ,,
2019,The virtual class,Mentor,Mentors Helpfullness ,,
2019,"Areas need to improved is the on time checking of laboratories, assignment etc.",Mentor,Mentors Helpfullness ,,
2019,I am satisfied.,Mentor,Mentors Helpfullness ,,
2019,Nothing I see for now.,Mentor,Mentors Helpfullness ,,
2019,I think there's no more and I don't have any suggestions.,Mentor,Mentors Helpfullness ,,
2019,"As of now, I just wanna suggest about loading of some subjects not only the fixed subjects that you only want to open of to those freshies like me. For instance that i have not yet given the said credentials completely but which I know that the subjects you had open or load for me was i already taken. Please give us some spare and to choose if it is needed. Thank you",Mentor,Mentors Helpfullness ,,
2019,Non so far. I was still exploring AmaOEd.,Mentor,Mentors Helpfullness ,,
2019,"checking of assignments or activity, should be twice a week",Mentor,Mentors Helpfullness ,,
2019,"activating subjects, you need to be more firm with your words like for example if you say to wait within the day to activate our subjects we must have it within that day.",Mentor,Mentors Helpfullness ,,
2019,"The modules have so much typos and some are wordy. The modules should also be printable for students who want to study the lessons during their free time at work. Not a lot have access to a computer during their worktime and it would be helpful if they have a physical copy of the lesson so, let's say, when they get home they can go on with taking the test. It would help them save them and finish the courses sooner.",Mentor,Mentors Helpfullness ,,
2019,"collaboration with organizations for example NSTP course, it would be great if the college can provide org. or agency that can help the student attain the needed requirement for the given course instead of the student looking where or how to finish the activity. as not everyone is affiliated with organizations ( it can also be intimidating asking to be a volunteer and papers works are time-consuming) but if the school can directly contact the agency then it would be easier for the student to finish the given task.",Mentor,Mentors Helpfullness ,,
2019,"Im just starting my online course,let's see in the future.",Mentor,Mentors Helpfullness ,,
2019,imjust new so for now everything is good,Mentor,Mentors Helpfullness ,,
2019,I think you need to improve the lectures' condition. Teachers should give more examples in order for us to understand the lecture.,Mentor,Mentors Helpfullness ,,
2019,"I think the time limit for every exam, 1 question for 3 minutes.",Mentor,Mentors Helpfullness ,,
2019,None,Mentor,Mentors Helpfullness ,,
2019,"I don’t find the presentations helpful, it is usually just a summary of the module that is already short. Also, I would like to see more videos especially when discussing math related courses. Some students find it hard to learn things from reading. In addition, I think having a platform for students like a discussion board for every courses would actually be great. Here, students can now interact with each other, this could also take off some load of the mentors. I think this should be topic based, a lot of online universities have mandatory discussions after each module so they can see if their students have really absorbed the lecture. Hopefully if this happens the mentor can participate in the discussion too. It’s hard to answer the evaluation when we have not really interacted with the mentor.",Mentor,Mentors Helpfullness ,,
2019,"So far, I am satisfied with AMAOED.",Mentor,Mentors Helpfullness ,,
2019,*More videos of each course,Mentor,Mentors Helpfullness ,,
2019,A mentor should initiate to follow up on student.,Mentor,Mentors Helpfullness ,,
2019,increase in frequency of online classes,Mentor,Mentors Helpfullness ,,
2019,"Need to improve on AMA OED, as much as possible, that can be arranged every module a video presentation of the topics, to be easy for every student to understand the explanation of the modules topic studies.",Mentor,Mentors Helpfullness ,,
2019,none,Mentor,Mentors Helpfullness ,,
2019,I think it would be better if the 98 days studying of student will be extended because some students are like super busy and won't be able to finish their subjects within 3 months,Mentor,Mentors Helpfullness ,,
2019,No as of today,Mentor,Mentors Helpfullness ,,
2019,"As of now i'm very satisfied, will see in the future.",Mentor,Mentors Helpfullness ,,
2019,"Following are I think the areas in AMA Oed that requires improvement: * Delayed in confirmation of payment, loading and activation of new subjects * Sometimes, delayed response in subject concern * Sometimes continuous error occurring during exams My Suggestion: I would like to suggest to have a semi annual graduation yearly in AMA, if possible :)",Mentor,Mentors Helpfullness ,,
2019,"Following are I think the areas in AMA Oed that requires improvement: * Delayed in confirmation of payment, loading and activation of new subjects * Sometimes, delayed response in subject concern * Sometimes continuous error occurring during exams My Suggestion: I would like to suggest to have a semi annual graduation yearly in AMA, if possible :)",Mentor,Mentors Helpfullness ,,
2019,None so far.,Mentor,Mentors Helpfullness ,,
2019,I think nothing.,Mentor,Mentors Helpfullness ,,
2019,"I think, my main concern is the subject contents. Some subject requires to do some project on outdated softwares, for example, in the advance database subject, it requires me to use a database software which was almost 9 years ago, where the syntax is different on the latest and from old versions. So, it is hard to find documentation from old softwares. Also, some projects requires bigger upload limit. But the LMS only limit it to 20MB (?) I think that's all of my concern. Thanks!",Mentor,Mentors Helpfullness ,,
2019,releasing of grades and subject evaluation.,Mentor,Mentors Helpfullness ,,
2019,"Service - Make sure all the subjects are ready before giving them out. - Make sure that the contents of the quizzes are in the module - If possible, let the student choose the subjects to enroll",Mentor,Mentors Helpfullness ,,
2019,about video record of lecture,Mentor,Mentors Helpfullness ,,
2019,I suggest adding day counter for the days remaining we have for the current term.,Mentor,Mentors Helpfullness ,,
2019,Math subjects. More examples on the topics and more wide explanations.,Mentor,Mentors Helpfullness ,,
2019,I think the instructional videos can be improved. :),Mentor,Mentors Helpfullness ,,
2019,I wish that you will have for video presentation in each class.,Mentor,Mentors Helpfullness ,,
2019,None,Mentor,Mentors Helpfullness ,,
2019,"you need to improve in giving quizzes, sometimes there in a repeated question on the quiz, and sometimes the question in the quiz is advance. the answer in on the next module. Another one is the ID you issued on the students, i think ID should have the validity period, kahit sticker lng xa para di na magpapalit, papatungan na lng ung ID ng sticker kung anong sem na ang students.",Mentor,Mentors Helpfullness ,,
2019,Nothing,Mentor,Mentors Helpfullness ,,
2019,so far so good.,Mentor,Mentors Helpfullness ,,
2019,no comments!,Mentor,Mentors Helpfullness ,,
2019,Communications and how you reach out to future enrollees.,Mentor,Mentors Helpfullness ,,
2019,"So far, my experience has been good.",Mentor,Mentors Helpfullness ,,
2019,"Communications. Since its online education, it would be nice if you will have a real time communication channel.",Mentor,Mentors Helpfullness ,,
2019,Modules. Update your modules.,Mentor,Mentors Helpfullness ,,
2019,There is nothing to improve as of now. and I don't have any suggestion yet.,Mentor,Mentors Helpfullness ,,
2019,Nothing,Mentor,Mentors Helpfullness ,,
2019,So far so good.,Mentor,Mentors Helpfullness ,,
2019,None,Mentor,Mentors Helpfullness ,,
2019,None so far.,Mentor,Mentors Helpfullness ,,
2019,"The technical system I think. I always experience that whenever I have exams, in the middle of answering it, it crashes then unable to log in again. Thus, the time is up.",Mentor,Mentors Helpfullness ,,
2019,Areas for Improvement: 1. There are modules which are literally copied and pasted from the internet. No summary or not even exerted an effort to have it explained so we can understand it's contents.,Mentor,Mentors Helpfullness ,,
2019,Improve the modules by proofreading the materials. I have taken subjects that just merely scanned the book and uploaded it in the module material (Human Resource Management). I think that shows lack of effort and originality on the content creator's part because I can just simply read the book. Better if it could be simplified or further explained by creating a separate material with more examples that are relatable and applicable to real-life experiences.,Mentor,Mentors Helpfullness ,,
2019,I think you should improve your lecture video. Because sometimes the professor sounds like a robot and sometimes the quality of the video is very low.,Mentor,Mentors Helpfullness ,,
2019,only the videos of other subjects cannot load,Mentor,Mentors Helpfullness ,,
2019,More class interaction,Mentor,Mentors Helpfullness ,,
2019,There should be an additional online chat support for students abroad.,Mentor,Mentors Helpfullness ,,
2019,Add videos to the lecture/lesson,Mentor,Mentors Helpfullness ,,
2019,More online classes in all subjects,Mentor,Mentors Helpfullness ,,
2019,Please improve the time response of the mentors or buddies as there are time that it takes quite some time for them to reply.,Mentor,Mentors Helpfullness ,,
2019,i dont have any suggestions for now but i think AMA oed is doing a pretty good job,Mentor,Mentors Helpfullness ,,
2019,"for me it was the best investment EDUCATION at home no traffic, no late etc",Mentor,Mentors Helpfullness ,,
2019,No need for improvements. No suggestions. I just want to thank AMA OEd for even existing.,Mentor,Mentors Helpfullness ,,
2019,I'm okay with what you have right now.,Mentor,Mentors Helpfullness ,,
2019,I think for me is the restriction. The student cannot proceed on step 2 without completing step 1. If step 1 requiring more time to do then the student will be stacked. Working students like me TIME is very important.,Mentor,Mentors Helpfullness ,,
2019,I don't any suggestions because they already did their job.,Mentor,Mentors Helpfullness ,,
2019,maybe the visual.. other than this i think all is well,Mentor,Mentors Helpfullness ,,
2019,"I couldn't think of any for now as I have just started. Perhaps, I will come across on something eventually as I go through my studies.",Mentor,Mentors Helpfullness ,,
2019,"Nothing more I could think of as of the moment, as the current features of AMA OEd as a whole is working fine for me.",Mentor,Mentors Helpfullness ,,
2019,hoping that you provide more video in every subject,Mentor,Mentors Helpfullness ,,
2019,A live chat with the instructor that is 24/7 just so to help OFW abroad in learning more about the subjects,Mentor,Mentors Helpfullness ,,
2019,None,Mentor,Mentors Helpfullness ,,
2019,None so far. Everything is great.,Mentor,Mentors Helpfullness ,,
2019,N/A,Mentor,Mentors Helpfullness ,,
2019,"I had a lot of complains before, but all those complains although some took for quite some time have addressed well. Now, I can't think of any to add here.",Mentor,Mentors Helpfullness ,,
2019,So far none.,Mentor,Mentors Helpfullness ,,
2019,"pricing, more on examples in every learning module.",Mentor,Mentors Helpfullness ,,
2019,checking of activities minsan delay pero so far ok lang at sana magka toll free line na so makapag call kami sa concern namen.,Mentor,Mentors Helpfullness ,,
2019,siguro yung legitimacy sa mga exams and quizes kung yung mga students online ba ay kapag nag-eexam ay hindi nagbubukas ng notes to get a perfect score o grades.,Mentor,Mentors Helpfullness ,,
2019,"I am still new here. I just notice something in my previous quizzes. Some questions are confusing and some answers in the quizzes are not correct (might be typographical error). One more thing is that, some questions in the quiz is not included to what is in the lecture or in the video or presentation. For some instances, it would be hard for the students to answer that and might be a problem for those who wanted to keep their grades high. :) I think, in that case, everything must be checked accordingly before placing it in there. Also, links where the activities should be sent must be cited so there would be fewer questions from the students.",Mentor,Mentors Helpfullness ,,
2019,I don't have any suggestions right now.,Mentor,Mentors Helpfullness ,,
2019,"In terms of academics, some of subjects do not show the correct answer in their quizes and assignments, it is not good for me because i didn't know if what in my answer is right and what is wrong. then you must improve also the communication between students and some of the offices, like registrar, payments etc. because some of the time it take a whole day to have a reply on our concern and some of the concern was left on hang or no actions.",Mentor,Mentors Helpfullness ,,
2019,My overall online experience at AMA University Online Education is good. Easy to cope up with the lessons even though my schedule is very hectic especially when it comes to my work.,Mentor,Mentors Helpfullness ,,
2019,Fast response to student concern.,Mentor,Mentors Helpfullness ,,
2019,More mentor interaction/consultation. Maybe you can have a chat module wherein a mentor will be available to address concerns instead of posting it through LMS.,Mentor,Mentors Helpfullness ,,
2019,I just wished that there is any other way on how to communicate aside from emails. It would be very helpful if there is a quick way to communicate and answer from our inquiries like instant messaging or chats.,Mentor,Mentors Helpfullness ,,
2019,increase the time allotted for some of the activities in some of the subjects.,Mentor,Mentors Helpfullness ,,
2019,More video lectures for some subject will be appreciated.,Mentor,Mentors Helpfullness ,,
2019,Make the website more user friendly,Mentor,Mentors Helpfullness ,,
2019,Your System.,Mentor,Mentors Helpfullness ,,
2019,I think you should add some more short quizzes not just one,Mentor,Mentors Helpfullness ,,
2019,so far so good for me,Mentor,Mentors Helpfullness ,,
2019,for now i cannot say anything for this part.,Mentor,Mentors Helpfullness ,,
2019,....,Mentor,Mentors Helpfullness ,,
2019,"The customer service must improve as well as the flexibility of the time completing the subjects. I hope that the mentors will reply to all questions and I hope that there is no time frame when to finish the subject to avoid pressure of finishing the subject considering that I have a full time work,wife and mom. It's very difficult. I hope I have the total freedom of the time. Make the quizzes and/ exams available mobile.",Mentor,Mentors Helpfullness ,,
2019,NIL,Mentor,Mentors Helpfullness ,,
2019,"AMAOED service is excellent and commendable. However, I would just like to suggest that you can also provide support staff during weekends (Saturday and Sunday) as some students requires immediate support especially for math lessons which requires further explaination. In reality, youtube videos and online modules or google is not enough to substitute a competent mentor or learning facilitator.",Mentor,Mentors Helpfullness ,,
2019,the student mentor relationship cause honestly i am having a hard time communicating with them. and whats with all the ticket? lose it just come up with a number where we can call,Mentor,Mentors Helpfullness ,,
2019,checking laboratories exercises,Mentor,Mentors Helpfullness ,,
2019,Videos on every subjects. Also you should have offline videos for student.,Mentor,Mentors Helpfullness ,,
2019,No comment.,Mentor,Mentors Helpfullness ,,
2019,24hrs inquiry thru online email or chat,Mentor,Mentors Helpfullness ,,
2019,none,Mentor,Mentors Helpfullness ,,
2019,NA,Mentor,Mentors Helpfullness ,,
2019,"I think I like most of the services offered, but i have one suggestion about one on one consultation with lectures especially about technical courses that might need further explanation.",Mentor,Mentors Helpfullness ,,
2019,More modules I guess.,Mentor,Mentors Helpfullness ,,
2019,"The promptness of over all communication. There were times that it takes too long. Take care of your candidates for graduation, they are the living proof that online education is open for everyone.",Mentor,Mentors Helpfullness ,,
2019,"For Math subject,, it should for simply",Mentor,Mentors Helpfullness ,,
2019,"for me, the online discussion have an interactive demonstration and explanation. like for example, in computer programming, all we see in the online discussion are powerpoints, and explanation, we need more interactive visuan explanations to really understand the subject and execute properly the laboratory activities.",Mentor,Mentors Helpfullness ,,
2019,"Signing of docs, you may use third party application like Hello Sign to ease up the process.",Mentor,Mentors Helpfullness ,,
2019,"Here are my suggestions on the following areas. I. MODULES/Lectures > Some of the module contains grammatical errors. You are under a prestige university here in the Philippines. I suggest to proof read it first. > Video Lectures - I encountered a video lecture that is not helpful at all. Just a waste of time. The speaker literally just reads what's on the module, no further explanation. > Virtual classroom should be made for every subject. It's a must, be it no student will join or many students will. It's always should be available. The reason is, most of your students here just want a degree. BUT there are students who wants to learn. So if you're for a quality learning, don't look for your benefit. Look at OUR benefit because we're paying a good amount. We deserve the equivalent. > PROVIDE E-BOOKS. For my major, Psychology, there are subjects where we need books. Experimental, Abnormal etc. PROVIDE BOOKS WE REALLY NEED. To be honest, your virtual library doesn't work at all. Only for reference, but in terms of clarification and additional learning, it's not helpful. II. Schedule > When you promise 24-48 hours please do. We understand that you have a lot of inquiries, but when you promised 24-48 span to each of us, we will expect it. We are working, and time is very valuable. Even a day will impact our schedule. This is the first thing you should consider since you are an online school. III. Documents > Do you know that there are students who already submitted their documents but you claim you have not? Please have a good service. Documents are important.",Mentor,Mentors Helpfullness ,,
2019,Communication between the students and the mentors and faculties as well. It should be more interactive.,Mentor,Mentors Helpfullness ,,
2019,"I just started my class ,im still coping",Mentor,Mentors Helpfullness ,,
2019,For subjects that require calculations and problem solving it would be better if the short quiz and final exam have longer time.,Mentor,Mentors Helpfullness ,,
2019,Faster response times for inquiries.,Mentor,Mentors Helpfullness ,,
2019,the place to improve is in abroad because many of our ofw want to continue their studies.,Mentor,Mentors Helpfullness ,,
2019,More detailed videos especially on our lessons.,Mentor,Mentors Helpfullness ,,
2019,"Well, as of now I can't find anything you need to improve. I'm totally impressed in everything.",Mentor,Mentors Helpfullness ,,
2019,"I have just started, and haven't gone to the whole experience yet. But once I encountered areas for improvement would let you know.",Mentor,Mentors Helpfullness ,,
2019,I think you guys should improve the activity checking. The professors are all checking it every Friday and I think it's way too long before I could answer or view the next lesson or quiz.,Mentor,Mentors Helpfullness ,,
2019,Everythings is ok. Give us work after we finish our courses.,Mentor,Mentors Helpfullness ,,
2019,"On the modules, kindly input more reference on it.",Mentor,Mentors Helpfullness ,,
2019,"I have no idea regarding ""which area""",Mentor,Mentors Helpfullness ,,
2019,"I would suggest the Online University to have a live chat representatives in our portal so we (students) can get an instant answer if we have question, we don't need to wait for someone to answer our post concern in the forum and we don't need to email, one question can resolve can get an answer or resolve it right away.",Mentor,Mentors Helpfullness ,,
2019,Only in the pricing. Make discounts.,Mentor,Mentors Helpfullness ,,
2019,Just recently I have started studying so far I dont have any suggestion for this.,Mentor,Mentors Helpfullness ,,
2019,"On subjects. Since we chose to study online for faster schooling, subjects should be ready.",Mentor,Mentors Helpfullness ,,
2019,Everything is great so far,Mentor,Mentors Helpfullness ,,
2019,I can't figure it now. Maybe soon.,Mentor,Mentors Helpfullness ,,
2019,additional mentor and their availability should be implemented,Mentor,Mentors Helpfullness ,,
2019,I think we need an additional time in answering our quizzes and assignments. Or we can pause it sometimes.,Mentor,Mentors Helpfullness ,,
2019,"the areas that you should improve the exam timing for all the student of AMA OED. i suggest to add enough time for the student to take the exam. example for short quiz you give only 20 minutes you make it 1 hr meaning add extra hour if possible. like for me most of the time my connection is very slow what happen is it's give us more stress to answer the question. I had experience last night, hope you will implement since this is 1 attempt only. and for the lecture hope more on video's than to keep us reading if we finish our duty in the midnight and try to spend 1-3 hrs. we cannot focus instead make us feel sleepy.",Mentor,Mentors Helpfullness ,,
2019,"So far so good, I can tell right now for as I am the new enrollee so I can't say anything on what to improve on:)",Mentor,Mentors Helpfullness ,,
2019,More on live class sessions especially for the Masters degree program,Mentor,Mentors Helpfullness ,,
2019,"So far, ok naman po ang online system n'yo. Maybe add some features na lang po more video tutorials para po mas ma=explain pa sa amin 'yung topics.",Mentor,Mentors Helpfullness ,,
2019,"Mentoring. As soon as the student get enrolled, it's comfortable to have someone you can talk to during the process. I mean you don't need to ask the university who will be your mentor, how to contact the mentor. Things like that.",Mentor,Mentors Helpfullness ,,
2019,"AMA should improve the communication between the teacher and students. Mentor should replied to the students at least 48 hours after sending their homework, and give feedback. Base on my experience, I have to push the teacher to give feed back on the work I submitted to them. Sometimes I have to wait 2 weeks, 3 weeks, one month, and sometimes more than two months. Suggestion: The mentors should have their own system to track the days and work of the students since we all know that most of the students at OED are working students too and to avoid coarse lapse.",Mentor,Mentors Helpfullness ,,
2019,i found everything good.,Mentor,Mentors Helpfullness ,,
2019,"I'm not an education expert, and the way I see it is but from a student's perspective. My observation does not necessarily regard underlying learning and course objectives. Having said the above, for me they would be: assessments and content. Re assessments, they're similar to traditional schools that have students memorize dates, names, etc. I guess that checks my memorization skills, but it takes away the focus I would have loved to have in actually trying to achieve the goals of a course, which are usually ""to understand and be able to apply something"". There are subjects that do this well (ex. EAPP-111 - the application of the modules in sentence structure), and others that I honestly find ridiculous (eg. ICT-112 - memorizing the headers of a website's column that were not mentioned in the module. I don't think we are expected to pay attention and memorize all words in a web page. It's not part of the course objective, and there's just no point to it as these are just titles to make the interface more user-friendly and have no importance in the learning outcome.) On another note, in HMRM-111, the activities had no mention of a grading system. There were questions, and I answered them based on my opinion. I don't know how my opinion was graded, or how the way I sang the hymn was checked. In general, the content, in my opinion, is really good in most subjects. There are some that are a bit overloaded (eg. ELSC-111 - videos are too long; PHIL-121 - we're supposed to read the references as well, without notice). There are those that are, I would say, quite imposing without sufficient grounds or are only based on a single/limited viewpoint (eg. ""These are the best ways to do something""), or things that are not definite and still has some relativity in them such as ""Chinese are better at business or at math than Filipinos"". Again, I'm not an expert, but these kind of content might limit inquisitive and reasoning abilities.",Mentor,Mentors Helpfullness ,,
2019,"I think proper coordination with the different department should be improve, because based on my experience during every enrollment, there is no coordination between the Students Support, Finance/Account Department and Content Developing Team. Sometimes, they are providing a different answers that made me confused. And since I'm in a new curriculum, they should at least ready the next subjects that the student should take because I'm always experiencing to have a 3 subjects first then I waited a few days to have a full loads of 8 subjects. While a student is currently enrolled, at least they should be preparing the next subjects so that they can give a full load and follow the curriculum on time. This is such a great help for us who wants to finish their degree as soon as possible.",Mentor,Mentors Helpfullness ,,
2019,"I think it would be better if there is a chat support assistance that you can set-up. Sometimes, it takes a while for you to respond through email. Also, kindly check the activities within the day after requesting for checking. We value your time, and we hope that you value our time as well. Please don't let us bombard you with emails asking for the activities to be checked. Kindly do it promptly. Also, the exams can be improved. Make sure that the directions are clearly stated. Also, the algorithms should allow multiple correct answers, ie., abbreviations and complete terms(mm or millimeter).",Mentor,Mentors Helpfullness ,,
2019,On my opinion i think theres nothing to improve on. Im satisfied on amaoed program,Mentor,Mentors Helpfullness ,,
2019,I suggest that you would have an online chats in LMS that could directly help students while studying.,Mentor,Mentors Helpfullness ,,
2019,No idea,Mentor,Mentors Helpfullness ,,
2019,The speed of the mentors responses.,Mentor,Mentors Helpfullness ,,
2019,not so complicated quizzes / test,Mentor,Mentors Helpfullness ,,
2019,"I hope that video lectures are available for all the modules. Personally, i am the type who learns faster through listening/watching compared to just simply reading textbooks/modules.",Mentor,Mentors Helpfullness ,,
2019,I guess there are no areas that you need to improve on.,Mentor,Mentors Helpfullness ,,
2019,The school can improve on areas such as increasing the time allowed for some of the online quiz activities especially in marketing research subject.,Mentor,Mentors Helpfullness ,,
2019,"So far, i love every program you created. it's very simple and easy to access. good job!",Mentor,Mentors Helpfullness ,,
2019,"Please give fair discounts to current students, It seems new students have better discounts",Mentor,Mentors Helpfullness ,,
2019,None to suggest,Mentor,Mentors Helpfullness ,,
2019,"As I said a while ago, you need to focus more on improving LMS. The broken links, unavailable videos on youtube, slow loading of modules resulting to technical problems. Also, when you provide links in your modules, some links can't be clicked and cannot be copied either so I guess some students including me won't bother watching the video and just prefer reading.",Mentor,Mentors Helpfullness ,,
2019,"I think you should update some course modules and quizzes, as some of them aren't really relative to each other.",Mentor,Mentors Helpfullness ,,
2019,I don't have any as of the moment.,Mentor,Mentors Helpfullness ,,
2019,.,Mentor,Mentors Helpfullness ,,
2019,"For now just the technicalities, some sort of delay.",Mentor,Mentors Helpfullness ,,
2019,"In lesson modules such as Income Taxation, I suggest to look into those kinds of subjects because in my last sem, it did not explain on how to solve the math problems there and it didn't also provide video lectures on how to solve the Math problems.",Mentor,Mentors Helpfullness ,,
2019,"So far, I haven't experienced some serious issues that causes delay. The current system is satisfactory.",Mentor,Mentors Helpfullness ,,
2019,"As of now, no comment and suggestion.",Mentor,Mentors Helpfullness ,,
2019,"Content. There are several questions in quizzes and exams that needs improvement in the answer as even if the answer is correct, you get an incorrect answer.",Mentor,Mentors Helpfullness ,,
2019,"Communication. Depending whom I am speaking with, I receive different information. I think policy communication from upper management should be frequent and comprehensive, so that all of your staff that I encounter as a customer/student share the SAME information, not conflicting/mis-information. There is often a delay in receiving information. I send a request, and it can take 3 days, or it can take 3 weeks to receive a reply. I often receive the notice that my case has been ""closed"" before I'd even received a reply. This is not a sign of an organized office.",Mentor,Mentors Helpfullness ,,
2019,Customer service you need atleast a 24/7 hotline for the working professional so that queries can be attended as soon as possible cause we have limited time to spare.,Mentor,Mentors Helpfullness ,,
2019,"I think you need to improve on video lectures and other ways to assist students to learn more, because honestly speaking its difficult to study online, some find it boring but if you provide more ideas for us to learn it will be helpful.",Mentor,Mentors Helpfullness ,,
2019,"First, I would like to suggest that you should put when is our term expiration in our LMS and when is our next payment to avoid delays. Second, Everytime I answer my learning activities, short quizzes, and long quizzes. Mistakes are inevitable. I suggest that after we submitted whatever activities we had done. You will give us what is/are the correct answer(s) if we had the wrong answer(s) in order to learn in our mistakes. That would be my two suggestions in my part . Thank You for giving me a chance to voice out.",Mentor,Mentors Helpfullness ,,
2019,SO FAR NOTHING YET,Mentor,Mentors Helpfullness ,,
2019,It seems to be confusing in the instructions posted on the site that gave me a hard time understanding. Maybe the instructions and details should be more organized and well ordered.,Mentor,Mentors Helpfullness ,,
2019,I hope you give academic scholarship for online students,Mentor,Mentors Helpfullness ,,
2019,None at the moment.,Mentor,Mentors Helpfullness ,,
2019,"i think the video tutorial per subject, which we can more understand, like math subject its really hard if it we will base only in module.",Mentor,Mentors Helpfullness ,,
2019,I haven't experience any major flaws in your system. Maybe correct some of the grammatical and spelling errors in some of the course modules and also develop a more secure system to guard against cheating.,Mentor,Mentors Helpfullness ,,
2019,none,Mentor,Mentors Helpfullness ,,
2019,Some modules are extremely difficult. Specially sciences that I find some of them too impossible to be answered specially you have to do the studying on your own.,Mentor,Mentors Helpfullness ,,
2019,"I think AmaOED should improve the content of activities, I think when taking the activities, we can still continue our next lessons after submitting the activities even the mentor didnt checked it already, I experienced that in my recent subjects that i cant continue my next lessons because the activities didnt already checked my mentor, so, i have to wait for days or weeks to continue my lessons after checked by my mentor and it depends on when my mentor will check it..",Mentor,Mentors Helpfullness ,,
2019,AMAOEd improves each and everyday they are very good in assisting students like me so keep it up!,Mentor,Mentors Helpfullness ,,
2019,"1) Tests, quizzes, et cetera, should be accurate towards the week's given material. 2) Material should contain all necessary details that is inside the tests, quizzes, et cetera. 3) Technical support",Mentor,Mentors Helpfullness ,,
2019,So far all is perfect.,Mentor,Mentors Helpfullness ,,
2019,"Modules should be updated, some of them were updated since 2017.",Mentor,Mentors Helpfullness ,,
2019,"I just want to ask the Other module is like a printed news paper, for me is not easy to read and make me dizzy. and for Math of Investment more example to input.Though, prof in Math of investment is very approachable and have a consideration and patience to teach us, to cater and to make sure we understand the module.",Mentor,Mentors Helpfullness ,,
2019,I suggest you must improve your immediate response for every inquiry specially for student who’s enrolled.,Mentor,Mentors Helpfullness ,,
2019,just keep helping to people like me,Mentor,Mentors Helpfullness ,,
2019,Graduation tp happen 2x a year,Mentor,Mentors Helpfullness ,,
2019,Customer Service.,Mentor,Mentors Helpfullness ,,
2019,Online Exams. It shoulb be atleast proctored via webcam. This is to avoid cheating.,Mentor,Mentors Helpfullness ,,
2019,The learning website. The teachers sounded like they are new to the field.,Mentor,Mentors Helpfullness ,,
2019,The modules should be more thorough and precise according to each lessons. A video of each lessons will be helpful as well.,Mentor,Mentors Helpfullness ,,
2019,"In modules for Online Students, I think you should give access where we can copy or save in our system. Hence if we wanted to print or go back to the previous lessons, we can easily access.",Mentor,Mentors Helpfullness ,,
2019,dummy,Mentor,Mentors Helpfullness ,,
2019,I think you have to put a recorded video of the instructor while explaining the presentation of every subject.,Mentor,Mentors Helpfullness ,,
