Date,Feedback,Department,Category,Type,Feedback_English,English_Cleaned_Feedback,Sentiment Compound,Sentiment Label
2019,"I think you should start making the module downloadable so that we can access it even if we are offline, its a bit for some specially for me that I'm in the province the internet connection is very slow so downloading the module and reading it offline would help and save us a lot. Also start improving your costumer service, it's actually hard to contact you in terms there's a problem.     Stop increasing the tuition, we are currently facing hard time because of the pandemic so it's gonna be very hard for us if you're gonna continue the increase of tuition. I might not enroll in my next semester because of the increase.    Continue being helpful to those student who can work and study at the same time by not increasing the tuition.    ",Mentor,Mentors Helpfullness ,VOC,"I think you should start making the module downloadable so that we can access it even if we are offline, its a bit for some specially for me that I'm in the province the internet connection is very slow so downloading the module and reading it offline would help and save us a lot. Also start improving your costumer service, it's actually hard to contact you in terms there's a problem.     Stop increasing the tuition, we are currently facing hard time because of the pandemic so it's gonna be very hard for us if you're gonna continue the increase of tuition. I might not enroll in my next semester because of the increase.    Continue being helpful to those student who can work and study at the same time by not increasing the tuition.    ",improve costumer service actually hard contact term problem stop increase tuition currently face hard time pandemic gon na hard u gon na continue increase tuition might enroll next semester increase continue helpful work study time increase tuition,0.8934,Negative
2019,start,Mentor,Mentors Helpfullness ,VOC,start,start,0,Neutral
2019,Start with international online bank transfer.  Stop increasing tuition fee so that we we can continue studying .  ,Mentor,Mentors Helpfullness ,VOC,Start with international online bank transfer.  Stop increasing tuition fee so that we we can continue studying .  ,start international online bank transfer stop increase tuition fee continue study,0.0258,Neutral
2019,"START updating the new portal to have it sync to the old one. STOP changing the process, CONTINUE to provide affordable courses",Mentor,Mentors Helpfullness ,VOC,"START updating the new portal to have it sync to the old one. STOP changing the process, CONTINUE to provide affordable courses",start update new portal sync old one stop change process continue provide affordable,-0.296,Negative
2019,Start improving the questions in the assessment and the grading system should be aligned in the subjects. ,Mentor,Mentors Helpfullness ,VOC,Start improving the questions in the assessment and the grading system should be aligned in the subjects. ,start improve question assessment grading system align,0.4404,Positive
2019,I've already mentioned some things above. I just think that you should start making it easier for the students to approach the mentors because i find sending tickets a bit complicated.,Mentor,Mentors Helpfullness ,VOC,I've already mentioned some things above. I just think that you should start making it easier for the students to approach the mentors because i find sending tickets a bit complicated.,already mention thing think start make easy approach mentor find send ticket bit complicated,0.4404,Positive
2019,"Start- I hope all the subjects that were taken before can also be stored in the student portal since we cannot download the modules. we are only paying for the portal but we don't have a copy of the module we've taken since this is pure online we don't have material we can review or visit later on.     Also please dedicate a line/ email where we can contact the tech team during sat/ sun and holidays this is really necessary especially for the working students whose time available for the study is on weekends and holidays. currently, if we have problems during the weekends while accessing the portal we can get the answer on the following week which is Monday we already lost 2 days waiting for the answer.     please also update the contact nos in the website section because other lines are not reachable while the others are just ringing nobody answer (Monday - fri)     Continue- I hope that you will still continue to improve the system to align with other technology development that I guess this will be the long term method we can use especially this time of crisis it's very convenient, also appreciate it if you can inform us via sms/ email if there is a technical problem accessing the system.  ",Mentor,Mentors Helpfullness ,VOC,"Start- I hope all the subjects that were taken before can also be stored in the student portal since we cannot download the modules. we are only paying for the portal but we don't have a copy of the module we've taken since this is pure online we don't have material we can review or visit later on.     Also please dedicate a line/ email where we can contact the tech team during sat/ sun and holidays this is really necessary especially for the working students whose time available for the study is on weekends and holidays. currently, if we have problems during the weekends while accessing the portal we can get the answer on the following week which is Monday we already lost 2 days waiting for the answer.     please also update the contact nos in the website section because other lines are not reachable while the others are just ringing nobody answer (Monday - fri)     Continue- I hope that you will still continue to improve the system to align with other technology development that I guess this will be the long term method we can use especially this time of crisis it's very convenient, also appreciate it if you can inform us via sms/ email if there is a technical problem accessing the system.  ",start hope take also store portal since download pay portal copy take since pure online material review visit later also please dedicate line email contact tech team sat sun holiday really necessary especially working whose time available study weekend holiday currently problem weekend access portal get answer follow week monday already lose day wait answer please also update contact website section line reachable others ring nobody answer monday fri continue hope still continue improve system align technology development guess long term method use especially time crisis convenient also appreciate inform u via sm email technical problem access system,0.7595,Positive
2019,Start with improving communications between classmates and also to get the professor actively involved in communicating when a student has a query or is unsure of why they may be getting questions wrong in tests etc. This needs to change if we are to be able to learn properly in an online capacity.    One other issue I know students are not happy with is the additional charges being added halfway through a course when students have already made a budget for what is already a quite expensive course and structure (given comparative lack of personal interface with professors and teachers etc) This is considered unfair not only be me but I can see generally across the board.    ,Mentor,Mentors Helpfullness ,VOC,Start with improving communications between classmates and also to get the professor actively involved in communicating when a student has a query or is unsure of why they may be getting questions wrong in tests etc. This needs to change if we are to be able to learn properly in an online capacity.    One other issue I know students are not happy with is the additional charges being added halfway through a course when students have already made a budget for what is already a quite expensive course and structure (given comparative lack of personal interface with professors and teachers etc) This is considered unfair not only be me but I can see generally across the board.    ,start improve communication classmate also get professor actively involve communicate query unsure may get question wrong test etc need change able learn properly online capacity one issue know happy additional charge add halfway already make budget already quite expensive structure give comparative lack personal interface professor teacher etc consider unfair see generally across board,-0.1531,Negative
2019,I think for now the service offered is pretty good,Mentor,Mentors Helpfullness ,VOC,I think for now the service offered is pretty good,think service offer pretty good,0.7269,Positive
2019,I can't provide anything as it is perfect in conducting the topics and subjects.,Mentor,Mentors Helpfullness ,VOC,I can't provide anything as it is perfect in conducting the topics and subjects.,provide anything perfect conduct,0.5719,Positive
2019,Right now i must say  that i am still coping up with my first trimester so i don't have yet any experience regarding improvement. I'm still wondering every course i have??,Mentor,Mentors Helpfullness ,VOC,Right now i must say  that i am still coping up with my first trimester so i don't have yet any experience regarding improvement. I'm still wondering every course i have??,right must say still cop first trimester yet experience regard improvement still wonder every,0.4588,Positive
2019,"I will suggest that the service should start including important notifications, reminders or schedules be sent through email. About anything else, it should continue.  ",Mentor,Mentors Helpfullness ,VOC,"I will suggest that the service should start including important notifications, reminders or schedules be sent through email. About anything else, it should continue.  ",suggest service start include important notification reminder schedule send email anything else continue,0.2023,Positive
2019,"You shouldnt stop, you should continue because online class it helps for the people that wanted to finished thier studies and achieve thier goal even if they are working.. They study and learn while they arr working",Mentor,Mentors Helpfullness ,VOC,"You shouldnt stop, you should continue because online class it helps for the people that wanted to finished thier studies and achieve thier goal even if they are working.. They study and learn while they arr working",shouldnt stop continue online class help people want finish thier study achieve thier goal even work study learn arr work,0.5978,Positive
2019,Tuition fee and other fees increase during this time of pandemic.    ,Mentor,Mentors Helpfullness ,VOC,Tuition fee and other fees increase during this time of pandemic.    ,tuition fee fee increase time pandemic,0.3182,Positive
2019,In accordance to improve your services.. put more materials that help the students understand the modules.. and do not put so much project course that lead us to extend our time frame which is 98 days.,Mentor,Mentors Helpfullness ,VOC,In accordance to improve your services.. put more materials that help the students understand the modules.. and do not put so much project course that lead us to extend our time frame which is 98 days.,accordance improve service put material help understand put much project lead u extend time frame day,0.743,Positive
2019,Improve lectures and provide more reading materials.,Mentor,Mentors Helpfullness ,VOC,Improve lectures and provide more reading materials.,improve lecture provide reading material,0.4404,Positive
2019,You Should Continue doing great services.,Mentor,Mentors Helpfullness ,VOC,You Should Continue doing great services.,continue great service,0.6249,Positive
2019,Start- none so far  Stop- none so far  Continue - doing a great job. Big thumbs up to AMA! ,Mentor,Mentors Helpfullness ,VOC,Start- none so far  Stop- none so far  Continue - doing a great job. Big thumbs up to AMA! ,start none far stop none far continue great job big thumb ama,-0.3412,Negative
2019,Start being responsive to all students concern you can read it in your facebook page. and some OED buddy didnt reply to us,Mentor,Mentors Helpfullness ,VOC,Start being responsive to all students concern you can read it in your facebook page. and some OED buddy didnt reply to us,start responsive concern read facebook page oed buddy didnt reply u,0.3612,Positive
2019,Start lowering the tuition fee  Stop   Continue giving opportunities to students who cant attend face to face education using this online school.,Mentor,Mentors Helpfullness ,VOC,Start lowering the tuition fee  Stop   Continue giving opportunities to students who cant attend face to face education using this online school.,start lower tuition fee stop continue give opportunity cant attend face face education use online school,-0.1531,Negative
2019,no suggestion for now.,Mentor,Mentors Helpfullness ,VOC,no suggestion for now.,suggestion,0,Neutral
2019,"I want the old portal to comeback and remove the evaluation fee, it's pandemic.",Mentor,Mentors Helpfullness ,VOC,"I want the old portal to comeback and remove the evaluation fee, it's pandemic.",want old portal comeback remove evaluation fee pandemic,0.0772,Positive
2019,You should continue your online body. It really helps.,Mentor,Mentors Helpfullness ,VOC,You should continue your online body. It really helps.,continue online body really help,0.4576,Positive
2019,I couldn't download my modules so I could print them. I hope they'll give some downloadable files for future use. ,Mentor,Mentors Helpfullness ,VOC,I couldn't download my modules so I could print them. I hope they'll give some downloadable files for future use. ,download could print hope give downloadable file future use,0.4404,Positive
2019,"none,",Mentor,Mentors Helpfullness ,VOC,"none,",none,0,Neutral
2019,Kindly stop making us having to send multiple tickets/email just to get our concerns be attended to. Please continue improving. And please start sending us the original copy of receipts not just the electronic one.    Thank you all for your hard work and patience.,Mentor,Mentors Helpfullness ,VOC,Kindly stop making us having to send multiple tickets/email just to get our concerns be attended to. Please continue improving. And please start sending us the original copy of receipts not just the electronic one.    Thank you all for your hard work and patience.,kindly stop make u send multiple ticket email get concern attend please continue improve please start send u original copy receipt electronic one thank hard work patience,0.8979,Positive
2019,"   I Think try to improve or listen to other student comments.Like OED Buddy not replying,   technical problems that takes how may days to solve it.",Mentor,Mentors Helpfullness ,VOC,"   I Think try to improve or listen to other student comments.Like OED Buddy not replying,   technical problems that takes how may days to solve it.",think try improve listen comment like oed buddy reply technical problem take may day solve,0.5423,Positive
2019,"Start creating Video Lectures of the Professors on how they teach; in that way, we can visually and mentally absorb the lessons; if you can't, stop increasing the tuition fees. ",Mentor,Mentors Helpfullness ,VOC,"Start creating Video Lectures of the Professors on how they teach; in that way, we can visually and mentally absorb the lessons; if you can't, stop increasing the tuition fees. ",start create lecture professor teach way visually mentally absorb stop increase tuition fee,0.296,Positive
2019,I think that the services are good the way it is for now. But it's upto you to make improvements. ,Mentor,Mentors Helpfullness ,VOC,I think that the services are good the way it is for now. But it's upto you to make improvements. ,think service good way upto make improvement,0.7096,Positive
2019,Start improving your student help desk maybe? I hope to get it fix and get replies as soon as possible.,Mentor,Mentors Helpfullness ,VOC,Start improving your student help desk maybe? I hope to get it fix and get replies as soon as possible.,start improve help desk maybe hope get fix get reply soon possible,0.8176,Positive
2019,"For me start to listen on our issues and demands be a good listener to all of your students. Please ask your students first kung ano ba ang kailangan at gusto namin. Stop making increase on our tuition fees please, don't get me wrong I fully understand po epekto ng covid Ito pero hindi Lang po kayo ang apektado kami rin sa kagustuhan naming makatapos kaht anong hirap  gagawan ng parang para Lang mkpag enroll. We need improvements from all you guys.. Nakikita ko namn na sinimulan nyo na pero lagi nyong iiispin magiging factor nito sa amin. Please Continue making this AMAOED a better online institution. Ito Lang Yung school and platform na Nakikita Kong makakapag tapos ng kolehiyo habang nagtatrabaho. PAtuloy parin sana ang mga discounts promo offers para kami ay happy. Sana matugunan nyo Lahat ng mga issues at hinaing ng mga estudyante.  MA provide nyo na sana Lahat ng mga needs ng mga complainants. Kahit napakadami ng negative comments about all of you at sa Amaoed you still have my trust guys. I believe there is no perfect institution but you have to improved in all aspects and get back on the right and good track to be on Top in giving a wonderful and amazing online education for your students. Hindi pa po huli ang Lahat. There is always a room for improvement  I will be waiting for that very soon po. Cheer up guys ?? better days are coming for all of us. ?? I just wanna say thank you to all of you and especially for this AMAOED. GOD BLESS YOU ALL??. LOVE YAH ????",Mentor,Mentors Helpfullness ,VOC,"For me start to listen on our issues and demands be a good listener to all of your students. Please ask your students first kung ano ba ang kailangan at gusto namin. Stop making increase on our tuition fees please, don't get me wrong I fully understand po epekto ng covid Ito pero hindi Lang po kayo ang apektado kami rin sa kagustuhan naming makatapos kaht anong hirap  gagawan ng parang para Lang mkpag enroll. We need improvements from all you guys.. Nakikita ko namn na sinimulan nyo na pero lagi nyong iiispin magiging factor nito sa amin. Please Continue making this AMAOED a better online institution. Ito Lang Yung school and platform na Nakikita Kong makakapag tapos ng kolehiyo habang nagtatrabaho. PAtuloy parin sana ang mga discounts promo offers para kami ay happy. Sana matugunan nyo Lahat ng mga issues at hinaing ng mga estudyante.  MA provide nyo na sana Lahat ng mga needs ng mga complainants. Kahit napakadami ng negative comments about all of you at sa Amaoed you still have my trust guys. I believe there is no perfect institution but you have to improved in all aspects and get back on the right and good track to be on Top in giving a wonderful and amazing online education for your students. Hindi pa po huli ang Lahat. There is always a room for improvement  I will be waiting for that very soon po. Cheer up guys ?? better days are coming for all of us. ?? I just wanna say thank you to all of you and especially for this AMAOED. GOD BLESS YOU ALL??. LOVE YAH ????",start listen issue demand good listener please ask first kung ano ba ang kailangan gusto namin stop make increase tuition fee please get wrong fully understand po epekto ng covid ito pero hindi lang po kayo ang apektado kami rin sa kagustuhan name makatapos kaht anong hirap gagawan ng parang para lang mkpag enroll need improvement guy nakikita ko namn na sinimulan nyo na pero lagi nyong iiispin magiging factor nito sa amin please continue make amaoed good online institution ito lang yung school platform na nakikita kong makakapag tapos ng kolehiyo habang nagtatrabaho patuloy parin sana ang mga discount promo offer para kami ay happy sana matugunan nyo lahat ng mga issue hinaing ng mga estudyante provide nyo na sana lahat ng mga need ng mga complainant kahit napakadami ng negative comment sa amaoed still trust guy believe perfect institution improve aspect get back right good track top give wonderful amazing online education hindi pa po huli ang lahat always room improvement wait soon po cheer guy good day come u wan na say thank especially amaoed god bless love yah,0.9885,Positive
2019,START - Fixing the new portal and updating data stored from the previous one.  STOP - Tuition hikes without noticeable/remarkable upgrades and improvements.  CONTINUE - Good student support (Buddy system),Mentor,Mentors Helpfullness ,VOC,START - Fixing the new portal and updating data stored from the previous one.  STOP - Tuition hikes without noticeable/remarkable upgrades and improvements.  CONTINUE - Good student support (Buddy system),start fix new portal update data store previous one stop tuition hike without noticeable remarkable upgrade improvement continue good support buddy system,0.5386,Positive
2019,"For me, there is nothing wrong because for me everything is going smoothly. The thing i would suggest is the immediate response of OEd Buddies because as they can see, the number of applicants/ students enrolling to AMA OEd is increasing and I am so happy that most Filipinos all over the world as well as foreigners are now looking to be a part of AMA OEd University. Thank you AMA and more power to you. May God bless us all!",Mentor,Mentors Helpfullness ,VOC,"For me, there is nothing wrong because for me everything is going smoothly. The thing i would suggest is the immediate response of OEd Buddies because as they can see, the number of applicants/ students enrolling to AMA OEd is increasing and I am so happy that most Filipinos all over the world as well as foreigners are now looking to be a part of AMA OEd University. Thank you AMA and more power to you. May God bless us all!",nothing wrong everything go smoothly thing would suggest immediate response oed buddy see number applicant enrol ama oed increase happy filipinos world well foreigner look part ama oed university thank ama power may god bless u,0.9465,Positive
2019,for me my only problem is your new dashboard i think you should start checking it because when im logging in it says invalid thats all ,Mentor,Mentors Helpfullness ,VOC,for me my only problem is your new dashboard i think you should start checking it because when im logging in it says invalid thats all ,problem new dashboard think start check im logging say invalid thats,-0.4019,Negative
2019,START- asking the students about the development on their respective subjects through their buddy. (How well do students perform?)    STOP-putting interest on the installment payment for the tuition fee. (Other students might not be able to pay the tuition in full)    CONTINUE- the excellent job you are doing.,Mentor,Mentors Helpfullness ,VOC,START- asking the students about the development on their respective subjects through their buddy. (How well do students perform?)    STOP-putting interest on the installment payment for the tuition fee. (Other students might not be able to pay the tuition in full)    CONTINUE- the excellent job you are doing.,start ask development respective buddy well perform stop put interest installment payment tuition fee might able pay tuition full continue excellent job,0.8402,Positive
2019,"I think you should start to put notifications on when we should pay for a reminder and also if there's projects, homeworks  please put notifications so we wont delay any of it , it will be easy for me to prepare and send on the due date.",Mentor,Mentors Helpfullness ,VOC,"I think you should start to put notifications on when we should pay for a reminder and also if there's projects, homeworks  please put notifications so we wont delay any of it , it will be easy for me to prepare and send on the due date.",think start put notification pay reminder also project homeworks please put notification wont delay easy prepare send due date,0.1169,Positive
2019,1. I have no idea yet since im new to AMA OED,Mentor,Mentors Helpfullness ,VOC,1. I have no idea yet since im new to AMA OED,idea yet since im new ama oed,0,Neutral
2019,Nothing. ,Mentor,Mentors Helpfullness ,VOC,Nothing. ,nothing,0,Neutral
2019,maybe start giving downloadable modules/materials and continue to improve the portal,Mentor,Mentors Helpfullness ,VOC,maybe start giving downloadable modules/materials and continue to improve the portal,maybe start give downloadable material continue improve portal,0.4404,Positive
2019,so far the current service is all good,Mentor,Mentors Helpfullness ,VOC,so far the current service is all good,far current service good,0.4404,Positive
2019,Start,Mentor,Mentors Helpfullness ,VOC,Start,start,0,Neutral
2019,"Start - clear high volume videos, yearly revisit of the modules and update them accordingly, revisit the submission of assignments (says should upload link but no option to provide links), provide information when will assignments be checked/graded, speed resolution on contact numbers provided    STOP - delete the QR for app, if credentials to LMS is no longer applicable    CONTINUE - and enhance speed resolution on email",Mentor,Mentors Helpfullness ,VOC,"Start - clear high volume videos, yearly revisit of the modules and update them accordingly, revisit the submission of assignments (says should upload link but no option to provide links), provide information when will assignments be checked/graded, speed resolution on contact numbers provided    STOP - delete the QR for app, if credentials to LMS is no longer applicable    CONTINUE - and enhance speed resolution on email",start clear high volume yearly revisit update accordingly revisit submission assignment say upload link option provide link provide information assignments check graded speed resolution contact number provide stop delete qr app credential lms longer applicable continue enhance speed resolution email,0.1779,Positive
2019,START offering more programs and/or courses  STOP limiting quizzes and activities   CONTINUE giving better online services,Mentor,Mentors Helpfullness ,VOC,START offering more programs and/or courses  STOP limiting quizzes and activities   CONTINUE giving better online services,start offer program stop limit quiz activity continue give good online service,0.1779,Positive
2019,"Update your modules/videos/presentation. As mentioned, there should be some time for a virtual class, keep the announcements and schedules updated. Check the quizzes and all, update everything. ",Mentor,Mentors Helpfullness ,VOC,"Update your modules/videos/presentation. As mentioned, there should be some time for a virtual class, keep the announcements and schedules updated. Check the quizzes and all, update everything. ",update videos presentation mention time virtual class keep announcement schedule update check quiz update everything,0,Neutral
2019,i have no idea..   but a some  of of the quizzes are too difficult,Mentor,Mentors Helpfullness ,VOC,i have no idea..   but a some  of of the quizzes are too difficult,idea quiz difficult,-0.3612,Negative
2019,departmental contact person should be more responsive. ,Mentor,Mentors Helpfullness ,VOC,departmental contact person should be more responsive. ,departmental contact person responsive,0.3612,Positive
2019,start to being cooperate and reply our emails directly and stop changing the  payment mood and more improvement.,Mentor,Mentors Helpfullness ,VOC,start to being cooperate and reply our emails directly and stop changing the  payment mood and more improvement.,start cooperate reply email directly stop change payment mood improvement,0.2023,Positive
2019,I don't know yet because i am new student so i haven't explore the portal yet.,Mentor,Mentors Helpfullness ,VOC,I don't know yet because i am new student so i haven't explore the portal yet.,know yet new explore portal yet,0,Neutral
2019,Start adding staffs to registrar unit. Stop the slow process in getting the credentials.  Continue improving your services. May God bless us all.,Mentor,Mentors Helpfullness ,VOC,Start adding staffs to registrar unit. Stop the slow process in getting the credentials.  Continue improving your services. May God bless us all.,start add staff registrar unit stop slow process get credential continue improve service may god bless u,0.6808,Positive
2019,Start answering calls and responding to messages in a timely manner. Have a dedicated line for student support. Start making all courses available.    Stop - nothing    Continue - improving the online portals.,Mentor,Mentors Helpfullness ,VOC,Start answering calls and responding to messages in a timely manner. Have a dedicated line for student support. Start making all courses available.    Stop - nothing    Continue - improving the online portals.,start answer call respond message timely manner dedicated line support start make available stop nothing continue improve online portal,0.2718,Positive
2019,I'm just concern about the other fees (FOR THE WEBSITE). ,Mentor,Mentors Helpfullness ,VOC,I'm just concern about the other fees (FOR THE WEBSITE). ,concern fee website,0,Neutral
2019,SO MANY LOGIN PAGES TO ACCESS (MAIN-LMS-STUDENT REQ),Mentor,Mentors Helpfullness ,VOC,SO MANY LOGIN PAGES TO ACCESS (MAIN-LMS-STUDENT REQ),many login page access main lms req,0,Neutral
2019,"Please continue using few pages of modules but with enough details. I'm not good in math, But Math6212 is my best subject this semester, The lesson approach was clear, short but well detailed. I didn't get bored. They put three lessons together, makes my life easier. I'm thankful.",Mentor,Mentors Helpfullness ,VOC,"Please continue using few pages of modules but with enough details. I'm not good in math, But Math6212 is my best subject this semester, The lesson approach was clear, short but well detailed. I didn't get bored. They put three lessons together, makes my life easier. I'm thankful.",please continue use page enough detail good math math best semester approach clear short well detailed get bore put three together make life easy thankful,0.9565,Positive
2019,Start being reliable with communicating and responding to students  Stop giving quizzes with items that are yet to be discussed  Continue the convenience of studying at anytime the student wants,Mentor,Mentors Helpfullness ,VOC,Start being reliable with communicating and responding to students  Stop giving quizzes with items that are yet to be discussed  Continue the convenience of studying at anytime the student wants,start reliable communicate respond stop give quiz item yet discuss continue convenience study anytime want,-0.2263,Negative
2019,Start creating up to date lectures.  Stop reading and explain more.   ,Mentor,Mentors Helpfullness ,VOC,Start creating up to date lectures.  Stop reading and explain more.   ,start create date lecture stop reading explain,-0.0258,Neutral
2019,Maybe Oed Buddy just answered quickly.,Mentor,Mentors Helpfullness ,VOC,Maybe Oed Buddy just answered quickly.,maybe oed buddy answer quickly,0,Neutral
2019,"Start improving always the technical aspects of learning, never Stop providing a perfect way of study and continue reaching our kababayans who wanted to continue learning all over the world.",Mentor,Mentors Helpfullness ,VOC,"Start improving always the technical aspects of learning, never Stop providing a perfect way of study and continue reaching our kababayans who wanted to continue learning all over the world.",start improve always technical aspect learn never stop provide perfect way study continue reach kababayans want continue learn world,0.2937,Positive
2019,START uploading the course materials for the BS Psych major subjects because some of us are in the higher subjects na  STOP ignoring the students problems that are posted in the official group in Facebook.   CONTINUE upgrading the system for the better ,Mentor,Mentors Helpfullness ,VOC,START uploading the course materials for the BS Psych major subjects because some of us are in the higher subjects na  STOP ignoring the students problems that are posted in the official group in Facebook.   CONTINUE upgrading the system for the better ,start upload material b psych major u high na stop ignore problem post official group facebook continue upgrade system good,-0.5423,Negative
2019,"Your Mission and Vision, Nothing to stop!",Mentor,Mentors Helpfullness ,VOC,"Your Mission and Vision, Nothing to stop!",mission vision nothing stop,0.4382,Positive
2019,just continue its helpful.,Mentor,Mentors Helpfullness ,VOC,just continue its helpful.,continue helpful,0.4215,Positive
2019,Please START: giving students the ability to print the modules so we can study in a different medium and uploading pre-recorded classes.  Please CONTINUE: I would like to commend the OED buddies for being responsive and helpful throughout the process of inquiry to enrollment. ,Mentor,Mentors Helpfullness ,VOC,Please START: giving students the ability to print the modules so we can study in a different medium and uploading pre-recorded classes.  Please CONTINUE: I would like to commend the OED buddies for being responsive and helpful throughout the process of inquiry to enrollment. ,please start give ability print study different medium uploading pre record class please continue would like commend oed buddy responsive helpful throughout process inquiry enrollment,0.9393,Positive
2019,Continue doing a good job,Mentor,Mentors Helpfullness ,VOC,Continue doing a good job,continue good job,0.4404,Positive
2019,Start implementing rules in responding to student's concerns on time. ,Mentor,Mentors Helpfullness ,VOC,Start implementing rules in responding to student's concerns on time. ,start implement rule respond concern time,0,Neutral
2019,start allowing students to add more units in the middle of the term or after initial enrollment. And requiring all profs to have a video presentation    stop using only PowerPoint presentations for classes    continue having a good UI.,Mentor,Mentors Helpfullness ,VOC,start allowing students to add more units in the middle of the term or after initial enrollment. And requiring all profs to have a video presentation    stop using only PowerPoint presentations for classes    continue having a good UI.,start allow add unit middle term initial enrollment require prof presentation stop use powerpoint presentation class continue good ui,0.3818,Positive
2019,Start Live lecture   Stop making long read module   Continue .... ,Mentor,Mentors Helpfullness ,VOC,Start Live lecture   Stop making long read module   Continue .... ,start live lecture stop make long read continue,-0.296,Negative
2019,For me its going to be the course accessibility and intuitive enough especially with the registration process where it took me a long time to register successfully when an enrollee is registering overseas.,Mentor,Mentors Helpfullness ,VOC,For me its going to be the course accessibility and intuitive enough especially with the registration process where it took me a long time to register successfully when an enrollee is registering overseas.,go accessibility intuitive enough especially registration process take long time register successfully enrollee register overseas,0.4939,Positive
2019,AMAOED already START an innovative approach of teaching and there is nothing to STOP but you can CONTINUE your advocate to your students.,Mentor,Mentors Helpfullness ,VOC,AMAOED already START an innovative approach of teaching and there is nothing to STOP but you can CONTINUE your advocate to your students.,amaoed already start innovative approach teach nothing stop continue advocate,0.5842,Positive
2019,"START having virtual classes, more learning modules aside of presentations, more student discounts, as well I'm reading reviews regarding releasing credentials if you can help those students to get their requested documents it will be a great push to have more positive feedback.    STOP increasing tuition fees, most of the students are raising their voice regarding this matter. Hope it will be heard.    CONTINUE developing your portal for efficient and easy access.",Mentor,Mentors Helpfullness ,VOC,"START having virtual classes, more learning modules aside of presentations, more student discounts, as well I'm reading reviews regarding releasing credentials if you can help those students to get their requested documents it will be a great push to have more positive feedback.    STOP increasing tuition fees, most of the students are raising their voice regarding this matter. Hope it will be heard.    CONTINUE developing your portal for efficient and easy access.",start virtual class learning aside presentation discount well read review regard release credential help get requested document great push positive feedback stop increase tuition fee raise voice regard matter hope hear continue develop portal efficient easy access,0.9652,Positive
2019,Start enhancing portals and lms to become more accessible  Continue being more approachable to students,Mentor,Mentors Helpfullness ,VOC,Start enhancing portals and lms to become more accessible  Continue being more approachable to students,start enhance portal lm become accessible continue approachable,0,Neutral
2019,I would suggest you lower down the admission fee because the price per subject is already high than usual.,Mentor,Mentors Helpfullness ,VOC,I would suggest you lower down the admission fee because the price per subject is already high than usual.,would suggest low admission fee price per already high usual,-0.2732,Negative
2019,"Maybe START to have a fast response to the questions of the students in every department. STOP making the students wait too long for your response because we are also doing other things and need to settle as long as we can, CONTINUE to make every penny of the enrollees worthy, for we are trying to aim our goal to finish our study with our dream degree and with the help of your university.",Mentor,Mentors Helpfullness ,VOC,"Maybe START to have a fast response to the questions of the students in every department. STOP making the students wait too long for your response because we are also doing other things and need to settle as long as we can, CONTINUE to make every penny of the enrollees worthy, for we are trying to aim our goal to finish our study with our dream degree and with the help of your university.",maybe start fast response question every department stop make wait long response also thing need settle long continue make every penny enrollee worthy try aim goal finish study dream degree help university,0.6597,Positive
2019,continue the legacy of providing quality service and education.  ,Mentor,Mentors Helpfullness ,VOC,continue the legacy of providing quality service and education.  ,continue legacy provide quality service education,0,Neutral
2019,Start doing to make the course more successful.   Stop too many restrictions or limitation.  Continue the old portal service. ,Mentor,Mentors Helpfullness ,VOC,Start doing to make the course more successful.   Stop too many restrictions or limitation.  Continue the old portal service. ,start make successful stop many restriction limitation continue old portal service,-0.1779,Negative
2019,I think improvement doesn't  stop as long as to improve services why not.,Mentor,Mentors Helpfullness ,VOC,I think improvement doesn't  stop as long as to improve services why not.,think improvement stop long improve service,0.5719,Positive
2019,I hope u dont increase the payment of every subject,Mentor,Mentors Helpfullness ,VOC,I hope u dont increase the payment of every subject,hope u dont increase payment every,0.2354,Positive
2019,I am happy with the current services.,Mentor,Mentors Helpfullness ,VOC,I am happy with the current services.,happy current service,0.5719,Positive
2019,"I am on CONTINUE, continually improve the current process especially on the new web-based enrollment system.",Mentor,Mentors Helpfullness ,VOC,"I am on CONTINUE, continually improve the current process especially on the new web-based enrollment system.",continue continually improve current process especially new web base enrollment system,0.4404,Positive
2019,"I will not propose any START,STOP or CONTINUE it is for you to all realise it, I did not put any suggest of my answers in your questions. What would be the improvement if there's no innovation. Many students still suggesting the same solution yet no improvement, It's for you to understand. Change STARTS from YOU, STOP comes from DISCIPLINE and CONTINUE is to LIVE good for others.",Mentor,Mentors Helpfullness ,VOC,"I will not propose any START,STOP or CONTINUE it is for you to all realise it, I did not put any suggest of my answers in your questions. What would be the improvement if there's no innovation. Many students still suggesting the same solution yet no improvement, It's for you to understand. Change STARTS from YOU, STOP comes from DISCIPLINE and CONTINUE is to LIVE good for others.",propose start stop continue realise put suggest answer question would improvement innovation many still suggest solution yet improvement understand change start stop come discipline continue live good others,0.8555,Positive
2019,I hope that there will be a discount for a working student like me. So that we can enroll in time. Everything in the process is good and I hope you will continue it and enhance it if possible.  ,Mentor,Mentors Helpfullness ,VOC,I hope that there will be a discount for a working student like me. So that we can enroll in time. Everything in the process is good and I hope you will continue it and enhance it if possible.  ,hope discount working like enroll time everything process good hope continue enhance possible,0.8807,Positive
2019, Continue,Mentor,Mentors Helpfullness ,VOC, Continue,continue,0,Neutral
